Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
1462,MCP3320003Z,250039839,Montgomery_County_Police,Property Damage Crash,2025-09-05 14:40:00,County_Route,DUBLIN DR,MERRIMAC DR,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,34C33634-CD2A-4D01-8AF1-DFC3C701EC9E,MD,6343D676-AB07-4A06-B9CC-E4372A950532,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Southbound,25.0,No,No,1998,TOYOTA,39.02238883,-77.03565383,Camry_Toyota,14,2025,9,5,14,Friday,2025-09-05,36
1463,DD57040001,250042285,Rockville_Police_Department,Injury Crash,2025-09-19 19:18:00,County_Route,GEORGIA AVE,BRIGHTON KNOLLS DR,Single Vehicle,Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,E7988585-FCC3-4CAA-9EF9-8CD9285354E6,MD,6A40C6D6-FD1C-48EE-8642-353440BCC3DD,One O Clock,PassengerCar,Accelerating,Northbound,2.5,No,No,2022,BMW,39.08781792,-77.15275397,3 Series_BMW,19,2025,9,19,19,Friday,2025-09-19,38
1464,DD56710019,250042429,Rockville_Police_Department,Property Damage Crash,2025-09-20 19:59:00,Maryland_State_Route,ROCKVILLE PIKE,DILSTON RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,None Detected,EB3810E3-862F-453F-9036-9381E9349E42,MD,B622BCFD-B2D2-4C81-9E5B-EF6F65312FBE,Eleven O Clock,PassengerCar,ChangingLanes,Southbound,35.0,No,No,2023,TESLA,39.05899902,-77.12139195,Model Y_Tesla,19,2025,9,20,19,Saturday,2025-09-20,38
1465,MCP2298018F,250041988,Montgomery_County_Police,Injury Crash,2025-09-18 11:45:00,Maryland_State_Route,CONNECTICUT AVE (SB/L),DECATUR AVE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,6177F17D-BE33-4F5F-9E15-FE35DB9D2154,MD,D897F291-A8C8-4923-A373-FB161181B7DA,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2020,HONDA,39.03384167,-77.07515167,CR-V_Honda,11,2025,9,18,11,Thursday,2025-09-18,38
1467,MCP30500070,250042823,Montgomery_County_Police,Injury Crash,2025-09-23 15:49:00,County_Route,INDEPENDENCE ST,PARKLAND DR (NB/L),Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,AABE9CD5-328D-4FF3-8A6F-0ADD2743CE3F,MD,4D35C19B-7DDC-4998-AA77-EF7BB9F6D5B4,Four O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,25.0,No,No,2017,ACURA,39.07271367,-77.08692833,RDX_Acura,15,2025,9,23,15,Tuesday,2025-09-23,39
1468,DD5604005N,250041946,Rockville_Police_Department,Property Damage Crash,2025-09-18 08:05:00,Municipality_Route,BALTIMORE RD,BRINK RD,Angle Collision,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,94C51237-AFDE-4C12-B431-E7A04319F955,MD,696F352C-243A-4B41-B487-AFBCC8915D09,Twelve O Clock,PickupTruck,MakingLeftTurn,East,25.0,No,No,2008,GMC,39.08450292,-77.1350661,Sierra_GMC,8,2025,9,18,8,Thursday,2025-09-18,38
1469,MCP06170075,250041810,Montgomery_County_Police,Injury Crash,2025-09-17 12:48:00,County_Route,PRINCE PHILIP DR (SB/L),OLNEY SANDY SPRING RD,Angle Collision,Weather Related,Rain,Wet,Daylight,Traffic Signal,None Detected,9BFC54A6-C140-462E-934E-9E8140871D13,MD,FCD952C4-F390-4FB3-8C2A-84ADC12B5430,Twelve O Clock,PassengerCar,MovingConstantSpeed,North,30.0,No,No,2022,SUBARU,39.1495192,-77.05786728,Outback_Subaru,12,2025,9,17,12,Wednesday,2025-09-17,38
1470,DD5631006D,250042112,Rockville_Police_Department,Injury Crash,2025-09-18 19:00:00,Municipality_Route,N HORNERS LA,HOWARD AVE,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Pedestrian Crossing,None Detected,4F104E74-40A6-4B61-BF3A-CF1F8D65AD81,MD,6DC9B058-B433-4B6C-9E60-2792A5C2B503,NonCollision,PassengerCar,MovingConstantSpeed,Southbound,25.0,No,No,2008,KIA,39.09093304,-77.14346222,Optima_Kia,19,2025,9,18,19,Thursday,2025-09-18,38
1471,MCP3329004N,250041465,Montgomery_County_Police,Injury Crash,2025-09-15 14:48:00,Maryland_State_Route,CONNECTICUT AVE,PERRY AVE,Angle Collision,Traffic Control Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,110D7C95-9BEB-489A-894A-A7E77A454ACE,MD,750F0012-3B63-4365-9E88-C58E4ED59AF7,Twelve O Clock,Motorcycle2Wheeled,MovingConstantSpeed,Northbound,35.0,No,No,2018,TOYOTA,39.03287583,-77.07489133,RAV4_Toyota,14,2025,9,15,14,Monday,2025-09-15,38
1472,MCP312900DJ,250041091,Montgomery_County_Police,Injury Crash,2025-09-12 22:37:00,County_Route,REEDIE DR,AIRPARK RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,F8A39440-96E8-4D6B-A1AF-52842D3A7F66,MD,6DD7DB76-B262-4B03-A6A3-8ACD038F4ECA,One O Clock,SportUtilityVehicle,MovingConstantSpeed,Eastbound,25.0,No,No,1993,FORD,39.039203,-77.04841583,F-150_Ford,22,2025,9,12,22,Friday,2025-09-12,37
1473,DD5653005G,250042967,Rockville_Police_Department,Injury Crash,2025-09-24 14:06:00,Municipality_Route,HALPINE RD (EB/L),ROCKVILLE PIKE (SB/L),Single Vehicle,Right-of-Way Violation,Cloudy,Dry,Daylight,Traffic Signal,None Detected,6D54EAD3-15EA-4C1E-B4FD-C0B59C154D62,MD,F19D5CAB-7741-49C0-8E91-DAF2C44AF77A,One O Clock,PassengerCar,MakingRightTurn,North,30.0,No,No,2019,HONDA,39.0617344,-77.12424583,Civic_Honda,14,2025,9,24,14,Wednesday,2025-09-24,39
1474,DD5604005N,250041946,Rockville_Police_Department,Property Damage Crash,2025-09-18 08:05:00,Municipality_Route,BALTIMORE RD,WOODFIELD RD,Angle Collision,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,85AC3CCD-F757-4FD5-BEAE-65AC9AC6D9CB,MD,DF827AED-3AB8-4EFF-B63F-F5A5CC108380,Two O Clock,PassengerCar,MovingConstantSpeed,North,25.0,No,No,2015,HONDA,39.08450292,-77.1350661,Accord_Honda,8,2025,9,18,8,Thursday,2025-09-18,38
1476,MCP2212004V,250042092,Montgomery_County_Police,Injury Crash,2025-09-18 19:20:00,Maryland_State_Route,GEORGIA AVE,CIRCLE GATE DR,Other,Congestion / Backup,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,D0EFFD75-9DCC-454A-9A94-2745EDCC4D75,MD,CCF7D3E6-7AE5-4ECC-B407-75FDE7949AB4,Six O Clock,PassengerCar,StoppedInTrafficLane,Southbound,35.0,No,No,2007,HONDA,39.05306669,-77.05084201,Accord_Honda,19,2025,9,18,19,Thursday,2025-09-18,38
1477,MCP3339005J,250041842,Montgomery_County_Police,Injury Crash,2025-09-17 14:54:00,Maryland_State_Route,GEORGIA AVE,GLENMONT SHOPPING CTR CUT THRU CUT,Rear vs Side,Lane Violation,Cloudy,Wet,Daylight,No Control,None Detected,9D941074-A64F-4757-B6D0-3F426171B6FC,MD,FFA7EEDC-C0FA-45AD-A57C-9DE388CE06ED,Eight O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2023,TOYOTA,39.05936317,-77.05036683,Camry_Toyota,14,2025,9,17,14,Wednesday,2025-09-17,38
1479,MCP3313002V,250042456,Montgomery_County_Police,Property Damage Crash,2025-09-21 01:14:00,County_Route,MUNCASTER MILL RD,LINDALE DR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,BA2F4A5E-F5EF-4E9B-B93E-64A3346AF2B6,MD,9439AFC3-FDBA-419C-9E25-0DFA669A2202,Eleven O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2014,MAZDA,39.09039103,-77.05282837,Mazda6_Mazda,1,2025,9,21,1,Sunday,2025-09-21,38
1480,MCP3452001K,250042156,Montgomery_County_Police,Property Damage Crash,2025-09-19 09:06:00,County_Route,RANDOLPH RD,BAUER DR,Sideswipe (Same Direction),Passing / Turning,Clear,Wet,Daylight,No Control,None Detected,25D5E7E4-8621-4E0D-A1D9-D75A76F45181,MD,B6F80779-90D8-4F18-B7BB-3F7010C93913,Five O Clock,TransitBus,NegotiatingCurve,Southbound,2.5,No,No,2019,BMW,39.06197706,-77.05268635,5 Series_BMW,9,2025,9,19,9,Friday,2025-09-19,38
1481,MCP32570091,250042138,Montgomery_County_Police,Injury Crash,2025-09-19 05:30:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),NICHOLSON LA,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,746DD1AF-78BE-4DE7-9FB5-E6BA39F29743,MD,82484DE3-EC00-40D0-A8D0-6EACFE26D048,Eleven O Clock,PassengerCar,StoppedInTrafficLane,Northbound,35.0,No,No,2015,ACURA,39.04466462,-77.11179972,TLX_Acura,5,2025,9,19,5,Friday,2025-09-19,38
1482,MCP3392002M,250040779,Montgomery_County_Police,Property Damage Crash,2025-09-11 07:30:00,Maryland_State_Route,VEIRS MILL RD,VALLEY BROOK DR,Sideswipe (Same Direction),Lane Violation,Cloudy,Wet,Daylight,No Control,None Detected,A01929D1-F890-4EDA-9768-60989378474C,DC,D843F3E1-3FEF-4D7E-B3B6-93BBE4365EAD,Ten O Clock,TransitBus,MovingConstantSpeed,Eastbound,35.0,No,No,2019,TOYOTA,39.04906006,-77.0700518,Camry_Toyota,7,2025,9,11,7,Thursday,2025-09-11,37
1483,MCP296500BG,250040624,Montgomery_County_Police,Property Damage Crash,2025-09-10 10:15:00,County_Route,BONIFANT RD,GOOD HOPE RD NEW HAMPSHIRE AVE,Rear-End (Same Direction),Weather Related,Rain,Wet,Daylight,Traffic Signal,Suspect Alcohol + Drug,4B5BD0E7-1202-4B9D-8E8D-D95CB7B9BC8B,MD,C360183C-418E-41F9-8014-199FE01823AF,Eleven O Clock,PassengerCar,MovingConstantSpeed,South,45.0,No,No,2018,FORD,39.09589923,-77.00201731,Fusion_Ford,10,2025,9,10,10,Wednesday,2025-09-10,37
1484,MCP93220028,250042571,Montgomery_County_Police,Property Damage Crash,2025-09-22 03:30:00,County_Route,HINES RD,BEACH DR,Single Vehicle,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,5E423FC5-7FEB-49F5-96B5-D095A80C771A,MD,280F91D5-15F4-46D1-8E8F-AB92E3BC1211,Twelve O Clock,PassengerCar,MovingConstantSpeed,Eastbound,35.0,No,No,2004,TOYOTA,39.14218572,-77.07368953,Avalon_Toyota,3,2025,9,22,3,Monday,2025-09-22,39
1485,MCP3053009B,250042077,Montgomery_County_Police,Property Damage Crash,2025-09-18 18:00:00,Maryland_State_Route,PLYERS MILL RD,CONNECTICUT AVE,Other,Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,1B8BC09F-0F8E-40E2-ABE3-9A21E1FA9273,MD,F19CF689-504E-4EAE-B80A-AE2F85E112BB,VehicleNotAtScene,PassengerCar,MovingConstantSpeed,Unknown,25.0,No,No,2018,CHEVROLET,39.02968554,-77.07588996,Colorado_Chevrolet,18,2025,9,18,18,Thursday,2025-09-18,38
1486,MCP32630057,250042214,Montgomery_County_Police,Property Damage Crash,2025-09-19 14:15:00,County_Route,ROCKLEDGE DR (SB/L),DEMOCRACY BLVD,Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,EA280335-1A5C-4DB1-AB75-7F184AD4929E,MD,1AE26378-DDB1-476B-A446-52796D49E5A3,Twelve O Clock,PassengerCar,MovingConstantSpeed,West,35.0,No,No,2019,SUBARU,39.02291485,-77.13228466,Outback_Subaru,14,2025,9,19,14,Friday,2025-09-19,38
1487,MCP3408001V,250041003,Montgomery_County_Police,Injury Crash,2025-09-12 14:12:00,Interstate_Route,CAPITAL BELTWAY,THAYER AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,D2884303-2D57-4293-9212-25612F2C451A,DC,59974E4A-1F6E-4777-9EEC-B66DF9A64C21,Eleven O Clock,PassengerCar,SlowingOrStopping,Eastbound,55.0,No,No,2016,FORD,39.00592084,-77.07311673,Taurus_Ford,14,2025,9,12,14,Friday,2025-09-12,37
1488,MCP3317003V,250041079,Montgomery_County_Police,Injury Crash,2025-09-12 20:44:00,Maryland_State_Route,NELSON ST,BUTLER RD,Head-On,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,None Detected,6B9A23F6-619E-401C-A612-BB8DC438FC72,MD,ABA925F1-50C8-4F60-82E6-CAE63692B69A,Eleven O Clock,PassengerCar,SlowingOrStopping,Eastbound,25.0,No,No,2019,VOLKSWAGEN,39.10934981,-76.93531592,Jetta_Volkswagen,20,2025,9,12,20,Friday,2025-09-12,37
1489,MCP3113007F,250042871,Montgomery_County_Police,Injury Crash,2025-09-23 21:30:00,US_State_Route,COLUMBIA PIKE (SB/L),THAYER AVE,Single Vehicle,Speed Related,Rain,Wet,Dark - Lighted,No Control,None Detected,4F0316E0-CD64-4712-A2D2-B3E531AE3C1F,MD,998B4DF7-155A-4ED8-9DBA-A283D3DA70E4,One O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2025,SUBARU,39.08122352,-76.95005395,Forester_Subaru,21,2025,9,23,21,Tuesday,2025-09-23,39
1490,MCP3031007C,250042224,Montgomery_County_Police,Property Damage Crash,2025-09-19 15:00:00,County_Route,OLD BALTIMORE RD,GEORGIA AVE,Rear-End (Same Direction),Congestion / Backup,Clear,Dry,Daylight,Traffic Signal,None Detected,201DE7B2-A928-4A85-BD86-56E5C3BFB09C,MD,DF98FD33-562B-4494-AAFF-9E5DE1A9EA2D,Six O Clock,PassengerCar,StoppedInTrafficLane,East,45.0,No,No,2015,HONDA,39.13703019,-77.06887555,Odyssey_Honda,15,2025,9,19,15,Friday,2025-09-19,38
1491,MCP3430000P,250042064,Montgomery_County_Police,Property Damage Crash,2025-09-18 17:03:00,Maryland_State_Route,GEORGIA AVE (SB/L),WICKHAM RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,08AA1E00-8107-430D-BA18-938514BADF48,MD,25AA6893-7170-4A7E-8C8D-667F600E83AC,Three O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2020,NISSAN,39.0090304,-77.0405206,Altima_Nissan,17,2025,9,18,17,Thursday,2025-09-18,38
1492,MCP23950036,250041917,Montgomery_County_Police,Property Damage Crash,2025-09-17 21:29:00,County_Route,RIVER RD,EDWARDS FERRY RD,Single Vehicle,Speed Related,Cloudy,Wet,Dark - Not Lighted,No Control,None Detected,096568D9-F094-4039-87DC-3A4D3920CBB6,MD,56394E9E-335C-4077-9DB2-43049158F03C,One O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2023,TOYOTA,39.10457809,-77.41438358,Corolla_Toyota,21,2025,9,17,21,Wednesday,2025-09-17,38
1493,MCP311100B8,250041765,Montgomery_County_Police,Property Damage Crash,2025-09-17 08:18:00,County_Route,JOHNSON AVE,QUINCE ORCHARD RD,Single Vehicle,Lane Violation,Cloudy,Wet,Daylight,No Control,None Detected,29FB4CB7-9689-4067-996B-E06A1DD227B0,MD,4859DB51-A102-46CE-8477-849841327822,Two O Clock,SchoolBus,MovingConstantSpeed,Westbound,20.0,No,No,2018,KIA,39.00568091,-77.11743931,Optima_Kia,8,2025,9,17,8,Wednesday,2025-09-17,38
1494,MCP32010088,250040230,Montgomery_County_Police,Property Damage Crash,2025-09-08 07:50:00,Maryland_State_Route,GERMANTOWN RD,INDIANOLA DR,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,0CCB8347-7906-434E-A119-E1BF5C9CBF56,MD,F4E10BA6-0748-466A-9025-51B26D5F73D9,Six O Clock,SportUtilityVehicle,SlowingOrStopping,Not On Roadway,2.5,No,No,2024,HONDA,39.11542904,-77.23197906,CR-V_Honda,7,2025,9,8,7,Monday,2025-09-08,37
1495,MCP3319003Y,250041800,Montgomery_County_Police,Property Damage Crash,2025-09-16 13:27:00,County_Route,FREDERICK RD,WESTLAKE DR,Other,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,0AABB19A-AEE3-40BA-9A28-D50353C9C64D,MD,D2E17286-0B8E-4D42-8A7B-53DD5A49E95B,Twelve O Clock,PassengerCar,Parked,East,2.5,No,Yes,2021,HONDA,39.01051596,-77.04191506,Civic_Honda,13,2025,9,16,13,Tuesday,2025-09-16,38
1496,MCP27520079,250040853,Montgomery_County_Police,Property Damage Crash,2025-09-11 14:30:00,Maryland_State_Route,BROOKE RD,OLNEY LAYTONSVILLE RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,1C31DBF5-4D5F-476F-8B47-067793845F37,MD,35F252B5-7894-4725-A963-41F6F5C3BAA7,VehicleNotAtScene,Van - Passenger (&lt;9 Seats),SlowingOrStopping,Unknown,2.5,No,No,2021,FORD,39.02800139,-77.14489194,Transit_Ford,14,2025,9,11,14,Thursday,2025-09-11,37
1498,MCP32710062,250042067,Montgomery_County_Police,Property Damage Crash,2025-09-18 17:25:00,County_Route,RANDOLPH RD (WB/L),BRAMBLE BUSH DR,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,A8C49DB5-9F31-448D-A9EA-D2554C007571,MD,52D45682-5E26-481F-B68D-CBC86756D0FD,Eleven O Clock,PassengerCar,EnteringTrafficLane,Westbound,35.0,No,No,2013,ACURA,39.05344513,-77.10791786,TL_Acura,17,2025,9,18,17,Thursday,2025-09-18,38
1499,MCP3329004N,250041465,Montgomery_County_Police,Injury Crash,2025-09-15 14:48:00,Maryland_State_Route,CONNECTICUT AVE,PERRY AVE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,789AD6B6-EF8B-43C5-BC55-B1DCDBA8B609,MD,353E3CBF-154A-4750-882B-F9700D0C3022,Four O Clock,PassengerCar,MakingLeftTurn,Southbound,35.0,No,No,2005,TOYOTA,39.03287583,-77.07489133,RAV4_Toyota,14,2025,9,15,14,Monday,2025-09-15,38
1500,MCP34020049,250040774,Montgomery_County_Police,Property Damage Crash,2025-09-11 06:56:00,County_Route,POWDER MILL RD,REDLAND RD,Back-to-Back,Backing Error,Clear,Dry,Daylight,Lane Use Control,None Detected,9C9F0875-10EB-4286-A0CC-D716496204BA,MD,3C0B0C36-BCA5-4DA8-BC34-A0521179C305,Seven O Clock,TransitBus,Backing,Not On Roadway,35.0,No,No,2024,NISSAN,39.0218096,-76.97818848,Altima_Nissan,6,2025,9,11,6,Thursday,2025-09-11,37
1501,MCP3402004G,250041941,Montgomery_County_Police,Property Damage Crash,2025-09-18 07:46:00,County_Route,GREENCASTLE RD,GRAND PRE RD,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,80D27686-D87D-40C9-BF69-C88516BE8497,MD,85C9F916-172D-48A2-BA2E-F8CB6197C8A1,Eleven O Clock,SchoolBus,MakingUTurn,Eastbound,35.0,No,No,2020,FORD,39.09391024,-76.93377968,F-550_Ford,7,2025,9,18,7,Thursday,2025-09-18,38
1502,MCP3037007J,250042083,Montgomery_County_Police,Injury Crash,2025-09-18 18:36:00,Maryland_State_Route,FREDERICK RD,CASTLE BLVD,Head-On,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,761BCD87-33A5-461B-8B8D-2028CCB37C6E,MD,3386E40B-B3F1-4BFA-99A6-4BDC67775D03,Twelve O Clock,SportUtilityVehicle,MakingLeftTurn,Northbound,40.0,No,No,2018,HYUNDAI,39.21580333,-77.25261983,Tucson_Hyundai,18,2025,9,18,18,Thursday,2025-09-18,38
1503,EJ78880085,250042264,Gaithersburg_Police_Department,Property Damage Crash,2025-09-19 17:55:00,Maryland_State_Route,QUINCE ORCHARD RD,HAWKES RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,7651DCD7-739A-4145-B3C5-4D27A0919B07,MD,9EB762EA-C9C6-45F3-813C-A785C5DC1A88,Nine O Clock,PassengerCar,MakingLeftTurn,Unknown,5.0,No,No,2015,TOYOTA,39.14539967,-77.219946,Camry_Toyota,17,2025,9,19,17,Friday,2025-09-19,38
1504,DD56710019,250042429,Rockville_Police_Department,Property Damage Crash,2025-09-20 19:59:00,Maryland_State_Route,ROCKVILLE PIKE,PIER DR,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,None Detected,EB7B83BA-EBEA-4AC9-BF04-0D8A490F16D6,MD,A95650CE-3846-4B18-9F14-FEF5F2DB6DAF,Two O Clock,ATV,MovingConstantSpeed,Southbound,35.0,No,No,2015,MAZDA,39.05899902,-77.12139195,Tribute_Mazda,19,2025,9,20,19,Saturday,2025-09-20,38
1505,MCP29680061,250042765,Montgomery_County_Police,Injury Crash,2025-09-23 09:52:00,County_Route,LAYHILL RD,TUCKERMAN LA,Sideswipe (Opposite Direction),Road Obstruction,Clear,Dry,Daylight,Traffic Signal,None Detected,04B713C8-86E0-4731-A812-F6CA803AD172,MD,BFA3C221-E0E4-4423-B77D-5ECDA4040940,Eight O Clock,Other,MovingConstantSpeed,South,35.0,No,No,2018,NISSAN,39.040744,-77.159155,Altima_Nissan,9,2025,9,23,9,Tuesday,2025-09-23,39
1506,EJ7870007V,250042226,Gaithersburg_Police_Department,Property Damage Crash,2025-09-19 16:05:00,Municipality_Route,DALAMAR ST,FREDERICK RD,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,23341FEF-5A93-41DC-8AD9-29B62C29B400,MD,5549D8D9-E535-43DC-9012-9C0BA43D6B4B,Eleven O Clock,PassengerCar,ChangingLanes,Northbound,30.0,No,No,2020,TOYOTA,39.14660463,-77.20474694,Camry_Toyota,16,2025,9,19,16,Friday,2025-09-19,38
1507,HA2549000G,25001966,Takoma_Park_Police_Department,Property Damage Crash,2025-09-12 10:06:00,Government_Route,SLIGO CREEK PKWY,GRUBB RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,6AAE8860-FCD4-40BF-AD6E-F334935BFC25,MD,06C87810-07E0-4D4A-89EF-48D335A37F19,Nine O Clock,PassengerCar,MovingConstantSpeed,Northbound,25.0,No,No,2024,HONDA,38.98091401,-76.99407523,CR-V_Honda,10,2025,9,12,10,Friday,2025-09-12,37
1509,DM84390046,250040396,Takoma_Park_Police_Department,Property Damage Crash,2025-09-09 07:03:00,County_Route,MONTGOMERY VILLAGE AVE,TECH RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,2FFC8EBE-025B-4071-BCCF-235D3E3ECC1E,MD,73EA7569-79C8-49A9-90B3-9D87179FADE0,Eleven O Clock,PassengerCar,MakingLeftTurn,Not On Roadway,2.5,No,No,2021,NISSAN,38.98859509,-76.98828139,Versa_Nissan,7,2025,9,9,7,Tuesday,2025-09-09,37
1510,MCP26640072,250042615,Montgomery_County_Police,Property Damage Crash,2025-09-22 11:40:00,Maryland_State_Route,UNIVERSITY BLVD W (WB/L),MIDVAIL AVE,Rear-End (Same Direction),Lane Violation,Clear,Dry,Daylight,Other,None Detected,899DE757-6CE3-4D59-9EE8-D57C9F8024C4,MD,730BB619-89C8-44ED-A74D-73245286F5CC,Seven O Clock,PassengerCar,MakingUTurn,Westbound,35.0,No,No,2006,TOYOTA,39.03831959,-77.05850113,Corolla_Toyota,11,2025,9,22,11,Monday,2025-09-22,39
1511,MCP32570091,250042138,Montgomery_County_Police,Injury Crash,2025-09-19 05:30:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),NICHOLSON LA,Sideswipe (Opposite Direction),Driver Inattention,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,0DE28BE0-5184-4FE5-A4D3-E7700054C67E,VA,E8DD3BB9-05BD-4211-852A-870C524154E1,Nine O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2011,TOYOTA,39.04466462,-77.11179972,Camry_Toyota,5,2025,9,19,5,Friday,2025-09-19,38
1512,MCP3317003V,250041079,Montgomery_County_Police,Injury Crash,2025-09-12 20:44:00,Maryland_State_Route,ODENDHAL AVE,W EDMONSTON DR,Head-On,Right-of-Way Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,D8C5C6B3-233F-43F4-9EA0-0402FEF1C5AD,MD,E526F92D-5966-41E8-B6C7-51E5B4582B89,Eleven O Clock,Van - Passenger (&lt;9 Seats),MakingLeftTurn,Westbound,25.0,No,No,2003,HONDA,39.10934981,-76.93531592,Odyssey_Honda,20,2025,9,12,20,Friday,2025-09-12,37
1513,MCP3394001Y,250042950,Montgomery_County_Police,Property Damage Crash,2025-09-24 12:41:00,Maryland_State_Route,ROCKVILLE PIKE (SB/L),NEW HAMPSHIRE AVE,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,BDA972E4-9863-48D7-824C-FB78FD08432A,MD,C42652E9-5205-49AD-BA6A-4CA1EBD88F1B,Eleven O Clock,PassengerCar,MovingConstantSpeed,Southbound,40.0,No,No,2013,HONDA,39.04006233,-77.1095145,Pilot_Honda,12,2025,9,24,12,Wednesday,2025-09-24,39
1514,MCP3039007X,250040858,Montgomery_County_Police,Property Damage Crash,2025-09-11 16:00:00,County_Route,SILVER SPRING AVE,FRAMINGHAM DR,Head-On,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,E2494AFE-93FC-40C9-80A7-37F1DFE64665,VA,43A66003-4980-4269-BE4B-4D2740D49C15,Twelve O Clock,PickupTruck,MovingConstantSpeed,Westbound,35.0,No,No,2016,TOYOTA,38.99262669,-77.01308422,Tacoma_Toyota,16,2025,9,11,16,Thursday,2025-09-11,37
1515,EJ78750071,250041907,Gaithersburg_Police_Department,Injury Crash,2025-09-17 20:46:00,Maryland_State_Route,QUINCE ORCHARD RD,MATENY RD,Sideswipe (Same Direction),Weather Related,Rain,Wet,Dark - Lighted,No Control,None Detected,D7F486C4-9917-417B-BA9C-F550407F8854,MD,3B8BF795-ACDE-453E-9BBD-828A02C718D3,Ten O Clock,PassengerCar,MovingConstantSpeed,Eastbound,40.0,No,No,2009,NISSAN,39.1291488,-77.22938967,Altima_Nissan,20,2025,9,17,20,Wednesday,2025-09-17,38
