Unnamed: 0,Report Number,Local Case Number,Agency Name,ACRS Report Type,Crash Date/Time,Route Type,Road Name,Cross-Street Name,Collision Type,Circumstance_Category,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Person ID,Drivers License State,Vehicle ID,Vehicle First Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Vehicle Make,Latitude,Longitude,Vehicle Model,hour,Crash_year,Crash_month,Crash_day,Crash_hour,Crash_day_name,Crash_date,Crash_week
728,MCP3320003Y,250038760,Montgomery_County_Police,Injury Crash,2025-08-29 18:30:00,Maryland_State_Route,GEORGIA AVE (SB/L),SLIGO CREEK PKWY,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,7C99F893-D82D-4B9F-9924-BDF592839055,MD,88887C61-763A-4A1D-9368-3C6CA7647FEB,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,30.0,No,No,2013,HONDA,39.016219,-77.04292017,Accord_Honda,18,2025,8,29,18,Friday,2025-08-29,35
738,MCP3009008Y,250038681,Montgomery_County_Police,Property Damage Crash,2025-08-29 13:30:00,Maryland_State_Route,FREDERICK RD (SB/L),FORSYTHE AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,B625288C-13EA-4C8F-BD18-C7D1260A8A4A,MD,576CDFF7-82AD-4C25-AA78-416CB6B88F59,Twelve O Clock,PassengerCar,ChangingLanes,Southbound,40.0,No,No,2009,HONDA,39.18539667,-77.23970817,Accord_Honda,13,2025,8,29,13,Friday,2025-08-29,35
739,EJ79040032,250038826,Gaithersburg_Police_Department,Injury Crash,2025-08-30 09:37:00,Maryland_State_Route,FREDERICK RD,RAMP 8 FR MD 650 SB TO IS 495 WB,Rear-End (Same Direction),Lane Violation,Clear,Dry,Daylight,No Control,None Detected,9B1985DA-520F-4B09-B09E-37079CA11A36,MD,EAAD57AF-EA36-4B09-A191-F6AEADB9B160,Six O Clock,PassengerCar,ChangingLanes,Southbound,40.0,No,No,2015,BMW,39.16286815,-77.22543564,3 Series_BMW,9,2025,8,30,9,Saturday,2025-08-30,35
740,MCP33890017,250038687,Montgomery_County_Police,Injury Crash,2025-08-29 14:17:00,County_Route,BROADBIRCH DR,CAMERON ST,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,32DF6821-A18A-44FF-8F99-2639684CE7E6,MD,209F18E2-79E8-4186-92C3-522DE469772A,Twelve O Clock,PassengerCar,MovingConstantSpeed,Westbound,30.0,No,No,2022,TESLA,39.05605093,-76.9650175,Model 3_Tesla,14,2025,8,29,14,Friday,2025-08-29,35
742,MCP9366001V,250035553,Montgomery_County_Police,Injury Crash,2025-08-09 21:25:00,Maryland_State_Route,LAYHILL RD (SB/L),BEL PRE RD,Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,37552E98-9F34-4ADD-B5E7-67AADA44719F,MD,5E442EAA-14EB-4A63-9A50-DE422BBC8E4D,Twelve O Clock,PassengerCar,MovingConstantSpeed,Westbound,35.0,No,No,2006,LEXUS,39.09076379,-77.04488119,GS_Lexus,21,2025,8,9,21,Saturday,2025-08-09,32
743,MCP3193006T,250039047,Montgomery_County_Police,Property Damage Crash,2025-08-31 19:25:00,County_Route,LANARK WAY,DENNIS AVE,Angle Collision,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,D83D0CD6-FC46-4D84-9E01-95244F216083,MD,95A70268-D406-4529-A081-2BFB2E66EE00,Eight O Clock,PassengerCar,MovingConstantSpeed,Northbound,25.0,No,No,2007,TOYOTA,39.02342567,-77.02607583,RAV4_Toyota,19,2025,8,31,19,Sunday,2025-08-31,35
746,MCP2466006C,250038875,Montgomery_County_Police,Injury Crash,2025-08-30 16:23:00,Maryland_State_Route,RIVER RD,RIVER RD SENECA RD,Single Vehicle,Right-of-Way Violation,Clear,Dry,Daylight,Stop Sign,None Detected,016FB6A7-C82F-469C-84BF-D0788D1F5DAB,MD,B74E2660-862D-4290-958C-E55039B0A833,Eleven O Clock,PassengerCar,MakingLeftTurn,Southbound,40.0,No,No,2012,LEXUS,39.07882979,-77.32759602,RX_Lexus,16,2025,8,30,16,Saturday,2025-08-30,35
753,MCP3229002N,250037351,Montgomery_County_Police,Property Damage Crash,2025-08-21 13:00:00,County_Route,ARLINGTON RD,EAST WEST HWY,Sideswipe (Same Direction),Lane Violation,Cloudy,Wet,Daylight,No Control,None Detected,78D03869-06A4-407A-A6E1-E02DFF2EA9B7,MD,725AE43C-9B63-4575-9774-12AA5D84B15F,One O Clock,SchoolBus,MovingConstantSpeed,Westbound,25.0,No,No,2017,MERCEDES-BENZ,38.97975308,-77.09834731,C300_Mercedes-Benz,13,2025,8,21,13,Thursday,2025-08-21,34
759,MCP34290011,250038782,Montgomery_County_Police,Property Damage Crash,2025-08-29 20:48:00,Maryland_State_Route,CONNECTICUT AVE (SB/L),GREENLY ST,Angle Collision,Road Obstruction,Clear,Dry,Dark - Not Lighted,No Control,None Detected,364B7BCE-C1F2-441A-B5C9-07AE3CCEFD28,MD,91CE8D11-EF3A-43E8-B0A0-629C31711858,One O Clock,PassengerCar,MovingConstantSpeed,North,45.0,No,No,2025,TOYOTA,39.0610038,-77.07315631,RAV4_Toyota,20,2025,8,29,20,Friday,2025-08-29,35
760,MCP33220040,250038187,Montgomery_County_Police,Property Damage Crash,2025-08-26 15:28:00,Maryland_State_Route,CRABBS BRANCH WAY,HERMITAGE AVE,Sideswipe (Opposite Direction),Passing / Turning,Clear,Dry,Daylight,Traffic Signal,None Detected,A928AEC7-28D0-4BD8-91F8-3565C04532C4,MD,14CAC5DF-FBB0-4D34-95E9-5613C87449EC,Eleven O Clock,SchoolBus,MakingLeftTurn,Northbound,2.5,No,No,2018,FORD,39.09273676,-77.10837442,F-150_Ford,15,2025,8,26,15,Tuesday,2025-08-26,35
764,MCP27450036,250038662,Montgomery_County_Police,Injury Crash,2025-08-29 12:16:00,County_Route,MIDCOUNTY HWY,WASHINGTON GROVE LA (SB/L),Sideswipe (Opposite Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,5112F1AD-8BCC-42A2-A498-2FEE3AF5F49A,MD,BFED4DF7-A9F0-496D-AA49-153B4354C8FE,Twelve O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2017,GMC,39.14743905,-77.16924124,Sierra_GMC,12,2025,8,29,12,Friday,2025-08-29,35
767,MCP30530096,250038191,Montgomery_County_Police,Property Damage Crash,2025-08-26 15:40:00,County_Route,RANDOLPH RD (WB/L),MONTROSE RD (WB/L) TOWER OAKS BLVD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,F3812460-BADD-429E-A5C8-409094085983,MD,912666BA-08B2-46BF-AC41-474D3ADB2C2E,Six O Clock,PassengerCar,SlowingOrStopping,Westbound,30.0,No,No,2012,TOYOTA,39.05737146,-77.07458258,Camry_Toyota,15,2025,8,26,15,Tuesday,2025-08-26,35
782,HA2542000G,25001641,Takoma_Park_Police_Department,Property Damage Crash,2025-08-06 12:19:00,County_Route,QUINCE ORCHARD RD (NB/L),MASON ST,Single Vehicle,Lane Violation,Clear,Dry,Daylight,Flashing Traffic Signal,None Detected,F66CC37F-B537-4A8D-833F-2C5601A73BDB,MD,B007993F-F094-413B-A679-EF6DE3483F88,Three O Clock,PassengerCar,MovingConstantSpeed,Northbound,35.0,No,No,2018,FORD,39.11729437,-77.25279963,F-550_Ford,12,2025,8,6,12,Wednesday,2025-08-06,32
789,MCP156300BX,250038987,Montgomery_County_Police,Injury Crash,2025-08-31 13:16:00,County_Route,RIVER RD,WISCONSIN AVE,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,E997BE62-B5AC-461A-AC57-1381D5F3A354,MD,F88ACB1E-0B68-4A37-A818-21B58FCBEF9F,One O Clock,PassengerCar,MakingLeftTurn,Eastbound,25.0,No,No,2021,KIA,38.99521569,-77.09640072,Optima_Kia,13,2025,8,31,13,Sunday,2025-08-31,35
790,MCP2730005G,250039239,Montgomery_County_Police,Property Damage Crash,2025-08-27 18:20:00,Maryland_State_Route,GEORGIA AVE,UNIVERSITY BLVD W (WB/L),Angle Collision,Backing Error,Rain,Wet,Daylight,Traffic Signal,None Detected,9E697AC3-CD6E-406F-ADF3-8D528B7876C6,CO,69D56195-8599-451C-821C-DBBE3F93CD34,VehicleNotAtScene,SportUtilityVehicle,Backing,Unknown,2.5,No,No,2006,TOYOTA,39.12290949,-77.23827504,4Runner_Toyota,18,2025,8,27,18,Wednesday,2025-08-27,35
792,MCP156300BW,250038972,Montgomery_County_Police,Injury Crash,2025-08-31 11:53:00,County_Route,ROCKVILLE PIKE,GLOXINIA DR,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,5C1FC1E7-0864-4275-91E0-18B5FCE66DA9,MD,3285FBAB-21A1-46D4-8759-AA6E8F07AD19,Eleven O Clock,PassengerCar,MakingLeftTurn,Southbound,25.0,No,No,2006,HONDA,39.03312667,-77.12121633,Civic_Honda,11,2025,8,31,11,Sunday,2025-08-31,35
797,MCP34290011,250038782,Montgomery_County_Police,Property Damage Crash,2025-08-29 20:48:00,Maryland_State_Route,CONNECTICUT AVE (SB/L),GREENLY ST,Angle Collision,Right-of-Way Violation,Clear,Dry,Dark - Not Lighted,Stop Sign,None Detected,D2B75202-B330-4817-9A64-C881A130D786,MD,63CEEF72-D19C-45B2-9B8E-91142A71C48E,Five O Clock,PassengerCar,Accelerating,North,25.0,No,No,2005,FORD,39.0610038,-77.07315631,Mustang_Ford,20,2025,8,29,20,Friday,2025-08-29,35
799,MCP33280052,250037764,Montgomery_County_Police,Property Damage Crash,2025-08-23 18:37:00,County_Route,SHERATON ST,GEORGIA AVE (SB/L) GLENMONT SHOPPING CTR CUT THRU CUT,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,AC65EEA7-3CB8-4AFB-A1AF-FD8C516BE0C6,MD,7BBA6744-4168-42A3-B95A-80F54C3454BA,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Southbound,35.0,No,No,2025,SUBARU,39.05938674,-77.05049377,Crosstrek_Subaru,18,2025,8,23,18,Saturday,2025-08-23,34
803,MCP33470033,250038704,Montgomery_County_Police,Property Damage Crash,2025-08-29 14:55:00,Maryland_State_Route,EAST VILLAGE AVE,TEAGARDEN CIR,Sideswipe (Same Direction),Congestion / Backup,Clear,Dry,Daylight,No Control,None Detected,D8A194A5-E4A6-4745-B69E-976106DFA790,MD,514BEC8E-6276-44AE-8ED6-5CF2B3D45F06,Seven O Clock,SchoolBus,SlowingOrStopping,Eastbound,30.0,No,No,2022,TOYOTA,38.98789522,-77.0792168,Camry_Toyota,14,2025,8,29,14,Friday,2025-08-29,35
806,DM84980018,250037617,Takoma_Park_Police_Department,Property Damage Crash,2025-08-22 19:00:00,County_Route,GEORGIA AVE,SUNDOWN RD,Rear-End (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,4567922B-6A00-459D-B163-3675F5B61C11,MD,03604279-37B2-451D-9CCE-ADE7A6D96A6B,Seven O Clock,SportUtilityVehicle,MovingConstantSpeed,Not On Roadway,2.5,No,No,2020,HONDA,38.98844366,-76.98839737,CR-V_Honda,19,2025,8,22,19,Friday,2025-08-22,34
807,MCP3392002H,250038438,Montgomery_County_Police,Property Damage Crash,2025-08-28 06:24:00,Maryland_State_Route,UNIVERSITY BLVD W (WB/L),VEIRS MILL RD (WB/L),Sideswipe (Same Direction),Lane Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,EA47327F-A6DF-4AAA-8DF5-EE4B3816F694,MD,CAC70AB2-BB21-4201-82F1-751CF8E822C6,Three O Clock,PassengerCar,ChangingLanes,Westbound,35.0,No,No,2004,HONDA,39.04012699,-77.05534978,Civic_Honda,6,2025,8,28,6,Thursday,2025-08-28,35
810,EJ78910030,250038722,Gaithersburg_Police_Department,Property Damage Crash,2025-08-29 16:17:00,Municipality_Route,GIRARD ST (WB/L),RALPH RD,Angle Collision,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,D1C36CE0-8981-4FB8-BC0F-3B3164762E3C,MD,8DFCAD21-9A5D-4982-8C93-91B7DCA5D2A6,Seven O Clock,TransitBus,Parked,Westbound,30.0,No,Yes,2016,TOYOTA,39.1507095,-77.1920695,Camry_Toyota,16,2025,8,29,16,Friday,2025-08-29,35
812,MCP3444000Z,250038780,Montgomery_County_Police,Property Damage Crash,2025-08-29 20:35:00,Maryland_State_Route,CLOPPER RD,RAMP 3 FR IS 495 EB TO MD 97 NB,Single Vehicle,Lane Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,E10E4F37-F09C-4658-961C-E945B81CE74B,VA,BA023801-E72A-4865-BB32-C0553826E7AC,Ten O Clock,OtherTruck,MovingConstantSpeed,Southbound,30.0,No,No,2019,FORD,38.9987905,-76.99888517,Transit_Ford,20,2025,8,29,20,Friday,2025-08-29,35
823,EJ78910030,250038722,Gaithersburg_Police_Department,Property Damage Crash,2025-08-29 16:17:00,Municipality_Route,GIRARD ST (WB/L),RAMP 6 FR MD 117 EB TO IS 270 SB,Angle Collision,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,5197E469-32D9-437D-9411-2800B6C2240B,MD,0F99DA3B-05C6-494B-A248-7A477B8E9E24,Eleven O Clock,SportUtilityVehicle,Passing,Westbound,30.0,No,No,2018,BMW,39.1507095,-77.1920695,X1_BMW,16,2025,8,29,16,Friday,2025-08-29,35
826,MCP3193006T,250039047,Montgomery_County_Police,Property Damage Crash,2025-08-31 19:25:00,County_Route,LANARK WAY,DENNIS AVE,Angle Collision,Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,088214F4-BDE6-4089-AFD4-94554947D11B,MD,DC9EEC7F-83AE-4681-93C9-06CFA6C0B564,VehicleNotAtScene,PickupTruck,MakingUTurn,Northbound,25.0,No,No,2016,HONDA,39.02342567,-77.02607583,Civic_Honda,19,2025,8,31,19,Sunday,2025-08-31,35
837,MCP203900CW,250038134,Montgomery_County_Police,Injury Crash,2025-08-26 12:00:00,County_Route,KINGSHOUSE RD,REEDIE DR,Sideswipe (Same Direction),Right-of-Way Violation,Cloudy,Dry,Daylight,No Control,None Detected,CD2E2647-6186-478B-902E-9507C7B14C63,MD,7537F160-E01F-4889-AE34-AC4768E3E367,Eleven O Clock,Other,EnteringTrafficLane,Northbound,25.0,No,No,2023,FORD,39.10644303,-76.96800218,F-150_Ford,12,2025,8,26,12,Tuesday,2025-08-26,35
842,MCP9366001V,250035553,Montgomery_County_Police,Injury Crash,2025-08-09 21:25:00,Maryland_State_Route,LAYHILL RD (SB/L),BEL PRE RD,Sideswipe (Opposite Direction),Right-of-Way Violation,Clear,Dry,Dark - Lighted,Traffic Signal,None Detected,2376A1F0-4225-4477-9D84-1957AF5EDEAC,MA,C5CF8173-1A76-4A58-A986-2E1C3BE1BC9E,Three O Clock,SportUtilityVehicle,MakingLeftTurn,Eastbound,30.0,No,No,2018,MINI,39.09076379,-77.04488119,Cooper_Mini,21,2025,8,9,21,Saturday,2025-08-09,32
845,MCP33280052,250037764,Montgomery_County_Police,Property Damage Crash,2025-08-23 18:37:00,County_Route,SHERATON ST,GEORGIA AVE (SB/L) GLENMONT SHOPPING CTR CUT THRU CUT,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,5E2B96A9-B59E-4D5C-A1D5-5B7F4A99BF41,MD,D281FC6F-4153-45A8-85FC-D23A24B703C8,Three O Clock,PassengerCar,Accelerating,Westbound,35.0,No,No,2008,FORD,39.05938674,-77.05049377,Focus_Ford,18,2025,8,23,18,Saturday,2025-08-23,34
846,MCP2730005D,250038439,Montgomery_County_Police,Property Damage Crash,2025-08-28 07:15:00,Municipality_Route,16TH ST,MOONEY DR,Other,Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,B21110E5-C93C-4CC8-A826-2DD79C4C9B6F,MD,22B47A16-0263-44D7-9732-AC35F6F01BB2,NonCollision,SchoolBus,StoppedInTrafficLane,Unknown,2.5,No,No,2018,NISSAN,39.15786001,-77.27361315,Murano_Nissan,7,2025,8,28,7,Thursday,2025-08-28,35
850,EJ78880081,250039043,Gaithersburg_Police_Department,Injury Crash,2025-08-31 19:00:00,Municipality_Route,WASHINGTONIAN BLVD,KEMP MILL RD,Sideswipe (Same Direction),Passing / Turning,Clear,Dry,Daylight,No Control,None Detected,796DC050-842B-4A41-889A-E229B0EFA071,NY,6F2BBD8A-DB65-4A2D-B8D1-3BB46C9683A0,Eight O Clock,SportUtilityVehicle,StoppedInTrafficLane,Northbound,30.0,No,No,2024,HYUNDAI,39.11672267,-77.20049033,Elantra_Hyundai,19,2025,8,31,19,Sunday,2025-08-31,35
853,MCP203900CX,250038969,Montgomery_County_Police,Injury Crash,2025-08-31 11:33:00,Maryland_State_Route,OLNEY SANDY SPRING RD,CLOPPER RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,F4842439-51FD-4978-B88C-1A9D6E3F3656,MD,086B802C-1E86-46D4-BFDA-E64D0E21A3B0,One O Clock,PassengerCar,MakingLeftTurn,Northbound,35.0,No,No,2012,TOYOTA,39.15030033,-77.06050067,Prius_Toyota,11,2025,8,31,11,Sunday,2025-08-31,35
858,MCP296200BH,250038437,Montgomery_County_Police,Property Damage Crash,2025-08-28 05:54:00,County_Route,MIDDLEBROOK RD,MANOR RD,Angle Collision,Lane Violation,Clear,Dry,Dawn,No Control,Suspect Alcohol Only,D95ABFDE-F031-4B6F-AD9B-7F408AF9745A,MD,B395DB57-4B28-4C42-A2AC-345914B0FA1F,Twelve O Clock,PassengerCar,MovingConstantSpeed,Northbound,15.0,No,No,2013,INFINITI,39.18020106,-77.26865878,Q50_Infiniti,5,2025,8,28,5,Thursday,2025-08-28,35
863,MCP32630053,250035558,Montgomery_County_Police,Property Damage Crash,2025-08-09 22:30:00,Maryland_State_Route,WHITES FERRY RD,LAWRENCE AVE,Head-On,Lane Violation,Clear,Dry,Dark - Not Lighted,No Control,None Detected,91D8F8CF-1988-4D4E-A1D0-63CB07347520,MD,AE3C45F0-AEF9-4F47-B962-66D8220DF240,Eleven O Clock,PassengerCar,MovingConstantSpeed,Eastbound,50.0,No,No,2004,HONDA,39.12407917,-77.367634,Accord_Honda,22,2025,8,9,22,Saturday,2025-08-09,32
864,EJ78880081,250039043,Gaithersburg_Police_Department,Injury Crash,2025-08-31 19:00:00,Municipality_Route,WASHINGTONIAN BLVD,MASON ST,Sideswipe (Same Direction),Driver Inattention,Clear,Dry,Daylight,No Control,Suspect Alcohol Only,4ADBB1B3-7174-49F4-847A-513CFC170D47,MD,A6DF034C-0E88-487B-8C52-044589942C42,One O Clock,SportUtilityVehicle,ChangingLanes,Northbound,30.0,No,No,2008,ACURA,39.11672267,-77.20049033,RDX_Acura,19,2025,8,31,19,Sunday,2025-08-31,35
871,MCP2466006B,250038771,Montgomery_County_Police,Injury Crash,2025-08-29 19:28:00,Maryland_State_Route,SLIGO AVE,LAURIE DR,Single Vehicle,Weather Related,Clear,Wet,Daylight,Stop Sign,None Detected,3EB45E4C-4B9F-4532-A1AF-97C007DD4F9D,MD,682B86F3-8FE5-41EC-B2C4-3D2962948D7F,Ten O Clock,PassengerCar,SlowingOrStopping,Eastbound,2.5,No,No,2015,VOLKSWAGEN,39.11658561,-77.25398011,Jetta_Volkswagen,19,2025,8,29,19,Friday,2025-08-29,35
872,MCP203900CX,250038969,Montgomery_County_Police,Injury Crash,2025-08-31 11:33:00,Maryland_State_Route,OLNEY SANDY SPRING RD,ROSEMARY HILLS RD,Angle Collision,Right-of-Way Violation,Clear,Dry,Daylight,No Control,None Detected,0B68D685-DD1B-4605-9D47-10E29261D571,MD,6E58E778-69D9-454A-94C2-EBF20E2E07F4,One O Clock,PickupTruck,MakingLeftTurn,Northbound,35.0,No,No,2020,FORD,39.15030033,-77.06050067,F-350_Ford,11,2025,8,31,11,Sunday,2025-08-31,35
874,MCP33960028,250039061,Montgomery_County_Police,Property Damage Crash,2025-08-31 18:37:00,County_Route,LOST KNIFE RD,ROAD END,Rear vs Side,Backing Error,Clear,Dry,Daylight,No Control,None Detected,2B4339C0-E1F3-463A-9049-8D3360D01040,MD,B66BDA6D-01C4-4989-8EE3-7926ED36AF31,VehicleNotAtScene,PassengerCar,Backing,Unknown,2.5,No,No,2009,HONDA,39.04013364,-77.05323748,Civic_Honda,18,2025,8,31,18,Sunday,2025-08-31,35
878,MCP3228006R,250038572,Montgomery_County_Police,Property Damage Crash,2025-08-28 20:16:00,US_State_Route,GEORGIA AVE,BRUNETT AVE,Sideswipe (Same Direction),Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,EF29E202-9416-4188-BC2C-CBFE9437A309,MD,DA5D6955-5D38-4D79-A7A4-417906A5D2D8,Ten O Clock,PassengerCar,MovingConstantSpeed,Southbound,35.0,No,No,2022,TOYOTA,38.99364698,-77.02659013,Camry_Toyota,20,2025,8,28,20,Thursday,2025-08-28,35
882,MCP3232006T,250034304,Montgomery_County_Police,Property Damage Crash,2025-08-01 15:56:00,County_Route,LITTLE BROOKE DR,RAMP 7 FR MD 109 WB TO RAMP 6 (TO IS270),Rear vs Side,Driver Inattention,Clear,Dry,Daylight,No Control,None Detected,BAF598D1-6F19-41B0-8855-7944932104D5,MD,C1B97809-0BCB-468F-B68A-89459D549278,Six O Clock,SportUtilityVehicle,Backing,North,2.5,No,No,2022,BMW,39.15548843,-77.05123502,X3_BMW,15,2025,8,1,15,Friday,2025-08-01,31
883,MCP2674006K,250039048,Montgomery_County_Police,Property Damage Crash,2025-08-31 19:31:00,Maryland_State_Route,CRYSTAL ROCK DR,GREENEL RD,Rear-End (Same Direction),Road Obstruction,Clear,Dry,Daylight,No Control,None Detected,DAB6C507-0C18-42B6-B54A-9CCC02DC32C0,MD,0DE9D174-2919-4FA9-A992-23EFE2E47CF5,Six O Clock,SportUtilityVehicle,StoppedInTrafficLane,East,40.0,No,No,2017,KIA,39.26360506,-77.20422074,Soul_Kia,19,2025,8,31,19,Sunday,2025-08-31,35
885,EJ7871008M,250038942,Gaithersburg_Police_Department,Property Damage Crash,2025-08-31 02:10:00,Municipality_Route,ORCHARD RIDGE DR,GREAT SENECA HWY,Rear vs Side,Right-of-Way Violation,Clear,Dry,Dark - Lighted,Flashing Traffic Signal,Suspect Alcohol Only,FF9AC41E-6491-47A7-8024-37758C7A8C1B,MD,99F56B30-B262-4EAD-93E7-056964E39340,Nine O Clock,PassengerCar,MovingConstantSpeed,South,35.0,No,No,2019,TOYOTA,39.12377678,-77.23148058,Corolla_Toyota,2,2025,8,31,2,Sunday,2025-08-31,35
894,MCP209400PL,250038291,Montgomery_County_Police,Injury Crash,2025-08-27 08:17:00,Ramp_Route,RAMP 8 FR IS 270Y SB TO DEMOCRACY BLVD,GRAND PRE RD,Single Vehicle,Driver Inattention,Clear,Dry,Daylight,Yield Sign,None Detected,0DB023D0-7FAB-42C5-85CE-B73FE6EDF31D,MD,C1A6D2EE-2DF3-432E-BF42-EC4EE1CE786C,Twelve O Clock,SportUtilityVehicle,MovingConstantSpeed,Southbound,35.0,No,No,2001,CHEVROLET,39.02199223,-77.1447585,Suburban_Chevrolet,8,2025,8,27,8,Wednesday,2025-08-27,35
917,MCP2674006K,250039048,Montgomery_County_Police,Property Damage Crash,2025-08-31 19:31:00,Maryland_State_Route,WATKINS MILL RD,GREENEL RD,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,A5A6A481-B91A-40E7-8AD2-4CCC328C6F20,MD,DF47C752-0411-4F01-B9CC-C26B02F7872B,Twelve O Clock,PassengerCar,MovingConstantSpeed,West,40.0,No,No,2016,HONDA,39.26360506,-77.20422074,Accord_Honda,19,2025,8,31,19,Sunday,2025-08-31,35
918,MCP32630053,250035558,Montgomery_County_Police,Property Damage Crash,2025-08-09 22:30:00,Maryland_State_Route,WHITES FERRY RD,ALLEY #4,Head-On,Lane Violation,Clear,Dry,Dark - Not Lighted,No Control,None Detected,6704625F-6AE2-484B-B30A-9613B94265AA,MD,4A852988-E7B4-4BC2-BFC8-D54D8A41EBF0,Eleven O Clock,PassengerCar,MovingConstantSpeed,Westbound,50.0,No,No,2004,TOYOTA,39.12407917,-77.367634,Tacoma_Toyota,22,2025,8,9,22,Saturday,2025-08-09,32
920,MCP3381002X,250038935,Montgomery_County_Police,Injury Crash,2025-08-31 00:57:00,Maryland_State_Route,GERMANTOWN RD (SB/L),SPUR FR HASTINGS DR,Single Vehicle,Lane Violation,Clear,Dry,Dark - Lighted,No Control,None Detected,1B94CDEC-FBC8-4391-91A2-0748D86D0093,MD,F1971F1B-541B-4DC8-A813-8D186238E368,One O Clock,Van - Passenger (&lt;9 Seats),Accelerating,Southbound,40.0,No,No,2007,CHEVROLET,39.18430754,-77.25496511,Express_Chevrolet,0,2025,8,31,0,Sunday,2025-08-31,35
921,MCP23300053,250038798,Montgomery_County_Police,Property Damage Crash,2025-08-29 23:28:00,County_Route,BRINK RD,ROCKLEDGE BLVD,Single Vehicle,Driver Inattention,Clear,Dry,Dark - Lighted,No Control,Suspect Alcohol Only,6A27D30F-EA65-4F49-83F2-BFFB1F56BD35,MD,0BB15992-ADD9-4F4D-83B5-65EC86826BEC,Eleven O Clock,PassengerCar,NegotiatingCurve,Westbound,25.0,No,No,2002,TOYOTA,39.20041167,-77.19693667,Avalon_Toyota,23,2025,8,29,23,Friday,2025-08-29,35
935,MCP2656007C,250038688,Montgomery_County_Police,Property Damage Crash,2025-08-29 14:00:00,Maryland_State_Route,NEW HAMPSHIRE AVE,SOUTHWOOD AVE,Rear-End (Same Direction),Tailgating,Clear,Dry,Daylight,No Control,None Detected,C56E2BE1-DF9E-4C8B-9208-EE6F26F42523,MD,DBA242D3-B77B-4425-AFBC-1F4835687B7A,Five O Clock,PassengerCar,MovingConstantSpeed,Northbound,40.0,No,No,2019,CHEVROLET,39.10506517,-77.00225367,Silverado_Chevrolet,14,2025,8,29,14,Friday,2025-08-29,35
941,DM8514002G,250038999,Takoma_Park_Police_Department,Property Damage Crash,2025-08-31 13:45:00,Maryland_State_Route,UNIVERSITY BLVD,ALLEY #4,Other,Right-of-Way Violation,Clear,Dry,Daylight,Traffic Signal,None Detected,060E1F45-3C09-4120-8DB4-7F5ECF882C45,DC,A736C196-B681-4BE8-A9AC-A6769ECD13F3,VehicleNotAtScene,PassengerCar,MakingUTurn,Eastbound,35.0,No,No,2007,HYUNDAI,38.98797835,-76.98643726,Sonata_Hyundai,13,2025,8,31,13,Sunday,2025-08-31,35
943,MCP2902006Z,250039030,Montgomery_County_Police,Property Damage Crash,2025-08-31 16:55:00,County_Route,MOONWALK CT,QUINCE ORCHARD RD,Single Vehicle,Lane Violation,Clear,Dry,Daylight,No Control,None Detected,D4E6FE4C-CFB3-403C-B8AB-402294886D48,MD,4CB8F8A2-7161-4EEE-9F63-F9E87674EB95,One O Clock,PassengerCar,Backing,Northbound,30.0,No,No,2013,HYUNDAI,39.17136733,-77.29363329,Elantra_Hyundai,16,2025,8,31,16,Sunday,2025-08-31,35
